fnode	tnode	iftran	hydseq
38986	38866	1	13912
38866	38699	1	13913
38699	38126	1	13914
38126	38115	1	13915
38115	38034	1	13916
38034	37775	1	13917
37775	37715	1	13918
37715	37594	1	13919
37594	37290	1	13920
37290	37225	1	13921
37225	37106	1	13922
38025	37936	1	13923
37877	37917	1	13924
37712	37703	1	13925
37454	37703	1	13926
37703	37821	1	13927
37361	37651	1	13928
37470	37464	1	13929
37413	37350	1	13930
37163	37295	1	13931
37058	37295	1	13932
37295	37342	1	13933
37020	36810	1	13934
36419	36662	1	13935
36662	36810	1	13936
36810	37342	1	13937
37342	37350	1	13938
37350	37158	1	13939
36894	36913	1	13940
36870	36695	1	13941
36297	36389	1	13942
36181	36389	1	13943
36389	36402	1	13944
36081	36313	1	13945
35776	36201	1	13946
36183	36201	1	13947
36201	36313	1	13948
36313	36402	1	13949
36402	36566	1	13950
36283	36503	1	13951
36289	36473	1	13952
36514	36473	1	13953
36473	36503	1	13954
36503	36582	1	13955
36740	36582	1	13956
36582	36566	1	13957
36566	36695	1	13958
36695	36913	1	13959
36913	36942	1	13960
36845	36942	1	13961
36942	36980	1	13962
37075	37158	1	13963
37158	37105	1	13964
37912	37782	1	13965
37991	38101	1	13966
38158	38101	1	13967
38101	38120	1	13968
38214	38224	1	13969
38278	38255	1	13970
38400	38420	1	13971
38568	38436	1	13972
39102	38813	1	13973
39130	39175	1	13974
39246	39175	1	13975
39175	39181	1	13976
39292	39342	1	13977
39698	39342	1	13978
39342	39343	1	13979
39784	39343	1	13980
39343	39290	1	13981
39688	39290	1	13982
39290	39181	1	13983
39181	38813	1	13984
38813	38618	1	13985
39217	39140	1	13986
39296	39140	1	13987
39140	38910	1	13988
39191	39050	1	13989
39139	39050	1	13990
39050	38954	1	13991
38980	38954	1	13992
38954	38925	1	13993
38868	38925	1	13994
38925	38910	1	13995
38910	38716	1	13996
38758	38716	1	13997
38716	38618	1	13998
38618	38472	1	13999
38584	38472	1	14000
38472	38436	1	14001
38436	38420	1	14002
38420	38317	1	14003
38418	38317	1	14004
38317	38255	1	14005
38255	38224	1	14006
38224	38120	1	14007
38120	38089	1	14008
38329	38089	1	14009
38089	37861	1	14010
38592	38077	1	14011
38598	38494	1	14012
38710	38617	1	14013
38827	38617	1	14014
38617	38494	1	14015
38494	38343	1	14016
38399	38343	1	14017
38343	38134	1	14018
38112	38134	1	14019
38134	38077	1	14020
38077	37861	1	14021
37861	37782	1	14022
37782	37577	1	14023
37417	37001	1	14024
37998	37758	1	14025
37889	37758	1	14026
37758	37571	1	14027
37898	37503	1	14028
37885	37513	1	14029
37993	37674	1	14030
38189	37930	1	14031
37767	37930	1	14032
37930	37892	1	14033
37800	37629	1	14034
38309	37744	1	14035
38080	38156	1	14036
38540	38239	1	14037
38566	38239	1	14038
38239	38156	1	14039
38156	38198	1	14040
38519	38198	1	14041
38198	38187	1	14042
38660	38349	1	14043
38656	38349	1	14044
38349	38187	1	14045
38187	37942	1	14046
38209	37942	1	14047
37942	37819	1	14048
37979	37819	1	14049
37819	37682	1	14050
37883	37682	1	14051
37682	37621	1	14052
37094	37299	1	14053
37229	37299	1	14054
37299	37330	1	14055
37396	37483	1	14056
37423	37665	1	14057
37053	37097	1	14058
35668	36275	1	14059
36001	36275	1	14060
36275	36295	1	14061
35970	36225	1	14062
36116	36225	1	14063
36225	36295	1	14064
36295	36560	1	14065
36479	36560	1	14066
36560	36653	1	14067
36486	36668	1	14068
36701	36717	1	14069
36832	36717	1	14070
36717	36668	1	14071
36668	36653	1	14072
36653	36929	1	14073
37160	36929	1	14074
36929	37097	1	14075
37097	37595	1	14076
37461	37723	1	14077
37090	37345	1	14078
36846	37135	1	14079
36920	37135	1	14080
37135	37345	1	14081
37345	37654	1	14082
37245	37563	1	14083
36794	37506	1	14084
35978	36648	1	14085
35999	36648	1	14086
36648	36818	1	14087
36188	36818	1	14088
36818	37471	1	14089
37088	37575	1	14090
37207	37243	1	14091
37035	37036	1	14092
35963	35814	1	14093
35499	35734	1	14094
35430	35734	1	14095
35734	35814	1	14096
35814	35841	1	14097
35590	35841	1	14098
35841	36381	1	14099
35855	36047	1	14100
35762	36047	1	14101
36047	36381	1	14102
36381	36322	1	14103
35545	35567	1	14104
35393	35316	1	14105
35233	35274	1	14106
35092	35216	1	14107
34960	35216	1	14108
35216	35274	1	14109
35274	35316	1	14110
35316	35567	1	14111
35567	35520	1	14112
35066	34756	1	14113
34542	34756	1	14114
34756	34792	1	14115
34312	34486	1	14116
34220	34454	1	14117
34188	34454	1	14118
34454	34486	1	14119
34486	34792	1	14120
34792	35068	1	14121
34260	34198	1	14122
34083	34134	1	14123
33880	34134	1	14124
34134	34179	1	14125
33737	33751	1	14126
33553	33751	1	14127
33751	33739	1	14128
33479	33739	1	14129
33739	33891	1	14130
33487	33845	1	14131
33683	33845	1	14132
33845	33891	1	14133
33891	34112	1	14134
33975	34112	1	14135
34112	34201	1	14136
34019	34292	1	14137
34049	34336	1	14138
34429	34336	1	14139
34336	34386	1	14140
35335	35457	1	14141
35149	35457	1	14142
35457	35511	1	14143
35675	35536	1	14144
34079	34179	1	14145
34179	34198	1	14146
34198	34201	1	14147
34201	34292	1	14148
34292	34386	1	14149
34386	35068	1	14150
35068	35520	1	14151
35520	35511	1	14152
35511	35536	1	14153
35536	36248	1	14154
36248	36322	1	14155
36322	36679	1	14156
37386	37677	1	14157
37284	37531	1	14158
36071	36654	1	14159
36167	36945	1	14160
36465	37004	1	14161
36223	37321	1	14162
37763	37321	1	14163
37321	37069	1	14164
37467	37501	1	14165
37745	38061	1	14166
37766	38306	1	14167
37520	37515	1	14168
38222	37667	1	14169
38942	38571	1	14170
39677	39174	1	14171
40083	39739	1	14172
40030	39739	1	14173
39739	39332	1	14174
40131	39617	1	14175
40684	40109	1	14176
40977	40549	1	14177
41391	40614	1	14178
40667	40614	1	14179
40614	40549	1	14180
40549	40304	1	14181
40254	40304	1	14182
40304	40061	1	14183
39934	40061	1	14184
40061	40109	1	14185
40109	40171	1	14186
40171	40118	1	14187
39279	39273	1	14188
38965	39273	1	14189
39273	39469	1	14190
38625	39469	1	14191
39469	39515	1	14192
38643	39188	1	14193
38594	38924	1	14194
38686	38703	1	14195
38546	38298	1	14196
38298	38356	1	14197
38389	38367	1	14198
38743	38541	1	14199
39034	38675	1	14200
39382	38802	1	14201
39731	39312	1	14202
39809	39421	1	14203
40085	39646	1	14204
40114	39860	1	14205
40190	40021	1	14206
40294	40021	1	14207
40021	39860	1	14208
39860	39803	1	14209
40306	39803	1	14210
39803	39646	1	14211
39646	39421	1	14212
39421	39323	1	14213
40223	39701	1	14214
40167	39701	1	14215
39701	39473	1	14216
39206	39473	1	14217
39473	39323	1	14218
39323	39312	1	14219
39312	38802	1	14220
38802	38675	1	14221
38675	38541	1	14222
38541	38367	1	14223
38367	38065	1	14224
43227	42706	1	14225
42461	42616	1	14226
42117	42616	1	14227
42616	42706	1	14228
42706	42511	1	14229
42097	42511	1	14230
42511	42291	1	14231
42216	42291	1	14232
42291	41641	1	14233
42078	41893	1	14234
41749	41893	1	14235
41893	41730	1	14236
41620	41730	1	14237
41730	41641	1	14238
41641	41528	1	14239
41621	41296	1	14240
41428	41296	1	14241
41296	41248	1	14242
41102	41248	1	14243
41248	41528	1	14244
41528	41332	1	14245
41037	41332	1	14246
41332	41439	1	14247
41077	41439	1	14248
41439	41521	1	14249
42665	42507	1	14250
43545	43114	1	14251
43458	43114	1	14252
43114	43016	1	14253
43257	43016	1	14254
43016	42573	1	14255
43048	42762	1	14256
43134	42762	1	14257
42762	42573	1	14258
42573	42507	1	14259
42507	42404	1	14260
42404	42238	1	14261
42238	41521	1	14262
41521	41581	1	14263
42617	42299	1	14264
43106	42940	1	14265
43574	43071	1	14266
43435	43071	1	14267
43071	42940	1	14268
42940	42553	1	14269
43522	42840	1	14270
42827	42840	1	14271
42840	42557	1	14272
42648	42557	1	14273
42557	42553	1	14274
42553	42298	1	14275
42512	42298	1	14276
42298	42299	1	14277
42299	41864	1	14278
41859	41864	1	14279
41864	41581	1	14280
41581	41668	1	14281
41603	41178	1	14282
41861	41510	1	14283
42058	41724	1	14284
41975	41724	1	14285
41724	41792	1	14286
42260	41792	1	14287
41792	41510	1	14288
41510	41315	1	14289
41727	41536	1	14290
42477	41937	1	14291
42266	41937	1	14292
41937	41723	1	14293
41873	41723	1	14294
41723	41668	1	14295
41668	41536	1	14296
41536	41368	1	14297
41139	41347	1	14298
41103	41347	1	14299
41347	41321	1	14300
41051	41321	1	14301
41321	41368	1	14302
41368	41351	1	14303
41044	41351	1	14304
41351	41315	1	14305
41315	41178	1	14306
41178	40863	1	14307
40923	40779	1	14308
41004	40734	1	14309
41068	40734	1	14310
40734	40672	1	14311
40976	40652	1	14312
40978	40709	1	14313
40960	40709	1	14314
40709	40652	1	14315
40652	40618	1	14316
40351	40618	1	14317
40618	40607	1	14318
40322	40607	1	14319
40607	40672	1	14320
40672	40730	1	14321
40436	40730	1	14322
40730	40779	1	14323
40779	40801	1	14324
40475	40364	1	14325
40260	40364	1	14326
40364	40801	1	14327
40801	40863	1	14328
40863	40788	1	14329
39516	38996	1	14330
39647	39222	1	14331
40467	39994	1	14332
42112	41832	1	14333
42556	42397	1	14334
42088	42397	1	14335
42397	41832	1	14336
41832	41758	1	14337
41771	41468	1	14338
41930	41530	1	14339
41951	41530	1	14340
41530	41331	1	14341
42018	41615	1	14342
41609	41615	1	14343
41615	41512	1	14344
41507	41512	1	14345
41512	41202	1	14346
41272	41002	1	14347
41329	40793	1	14348
41534	40810	1	14349
40376	40788	1	14350
40788	40810	1	14351
40810	40797	1	14352
40420	40797	1	14353
40797	40772	1	14354
40772	40793	1	14355
40793	40806	1	14356
40398	40806	1	14357
40806	41002	1	14358
41002	41202	1	14359
41202	41331	1	14360
41331	41468	1	14361
41468	41387	1	14362
40521	40843	1	14363
40421	40843	1	14364
40843	41387	1	14365
41387	41264	1	14366
40820	40907	1	14367
40433	40175	1	14368
40473	40007	1	14369
40705	40180	1	14370
40424	40180	1	14371
40180	40007	1	14372
40007	39926	1	14373
40218	39844	1	14374
40281	39844	1	14375
39844	39926	1	14376
39926	39563	1	14377
39541	39261	1	14378
39037	39123	1	14379
38709	38861	1	14380
38818	38417	1	14381
39499	39057	1	14382
39477	39057	1	14383
39057	38417	1	14384
38417	38330	1	14385
38405	38330	1	14386
38330	38169	1	14387
37784	38169	1	14388
38169	38745	1	14389
44487	43890	1	14390
44365	43890	1	14391
43890	43412	1	14392
44070	43787	1	14393
43761	43787	1	14394
43787	43491	1	14395
43484	43311	1	14396
42466	43090	1	14397
42652	43090	1	14398
43090	43311	1	14399
43311	43526	1	14400
43526	43473	1	14401
42943	43400	1	14402
43400	43473	1	14403
43473	43388	1	14404
43088	43244	1	14405
42822	43244	1	14406
43244	43355	1	14407
42966	43351	1	14408
42994	43324	1	14409
42886	42673	1	14410
42642	42673	1	14411
42673	42612	1	14412
42231	42612	1	14413
42612	42582	1	14414
42165	42582	1	14415
42582	43324	1	14416
43324	43390	1	14417
43390	43648	1	14418
43648	43872	1	14419
43097	44074	1	14420
43662	44116	1	14421
43706	44107	1	14422
44474	44215	1	14423
44687	44379	1	14424
45911	45033	1	14425
45922	45033	1	14426
45033	44912	1	14427
45831	44912	1	14428
44912	44601	1	14429
45344	44730	1	14430
45943	45454	1	14431
45890	45454	1	14432
45454	45401	1	14433
45644	45492	1	14434
45395	45492	1	14435
45492	45379	1	14436
45079	45330	1	14437
45006	45330	1	14438
45330	45379	1	14439
45379	45401	1	14440
45401	45234	1	14441
45234	45217	1	14442
44543	44295	1	14443
44970	44768	1	14444
45132	44813	1	14445
45075	44813	1	14446
44813	44768	1	14447
44768	44578	1	14448
45168	44578	1	14449
44578	44295	1	14450
44295	44134	1	14451
44728	44415	1	14452
44668	44415	1	14453
44415	44025	1	14454
43596	43997	1	14455
43538	43812	1	14456
43426	43812	1	14457
43812	43817	1	14458
43404	43418	1	14459
43158	43028	1	14460
42894	42754	1	14461
42619	42720	1	14462
42212	42720	1	14463
42720	42754	1	14464
42754	42757	1	14465
42595	43035	1	14466
43015	43306	1	14467
42734	42487	1	14468
43802	43280	1	14469
43735	43280	1	14470
43280	43161	1	14471
43099	42768	1	14472
42492	42711	1	14473
42531	42711	1	14474
42711	42768	1	14475
42768	42681	1	14476
43797	43417	1	14477
44300	44047	1	14478
44482	44175	1	14479
44656	44422	1	14480
45196	44719	1	14481
45103	44719	1	14482
44719	44549	1	14483
44701	44549	1	14484
44549	44422	1	14485
44422	44175	1	14486
44175	44047	1	14487
44047	43640	1	14488
44169	43354	1	14489
32616	31967	1	14490
31994	31416	1	14491
32164	31906	1	14492
32391	31919	1	14493
31930	31919	1	14494
31919	31906	1	14495
31906	31416	1	14496
31416	31312	1	14497
31264	31041	1	14498
30602	31041	1	14499
31041	31312	1	14500
31312	31503	1	14501
32274	31503	1	14502
31503	31848	1	14503
33078	32857	1	14504
33065	32801	1	14505
33257	32777	1	14506
32589	32777	1	14507
32777	32801	1	14508
32801	32857	1	14509
32857	32779	1	14510
32586	32779	1	14511
32779	32150	1	14512
32150	31848	1	14513
31848	31967	1	14514
31967	32000	1	14515
30868	31799	1	14516
31491	31799	1	14517
31799	32000	1	14518
32000	32225	1	14519
32647	32515	1	14520
32592	32389	1	14521
32470	32389	1	14522
32389	32515	1	14523
32515	32656	1	14524
32197	32225	1	14525
32225	32656	1	14526
32656	32886	1	14527
31571	31581	1	14528
31087	31075	1	14529
31174	30985	1	14530
31035	30925	1	14531
30857	30763	1	14532
30594	30433	1	14533
30250	30433	1	14534
30433	30763	1	14535
30763	30925	1	14536
30925	30985	1	14537
30985	30973	1	14538
30973	31075	1	14539
31075	31310	1	14540
30872	31313	1	14541
31030	31313	1	14542
31313	31797	1	14543
31517	31879	1	14544
32003	31879	1	14545
31879	31946	1	14546
32353	31986	1	14547
32645	32820	1	14548
33422	33473	1	14549
33344	33473	1	14550
33473	33209	1	14551
33240	33119	1	14552
33085	33119	1	14553
33119	33209	1	14554
33209	33122	1	14555
32703	33122	1	14556
33122	33071	1	14557
34579	35976	1	14558
35042	35976	1	14559
35976	35589	1	14560
34318	34494	1	14561
34215	34494	1	14562
34494	35047	1	14563
34005	34010	1	14564
34068	33357	1	14565
33090	33598	1	14566
32549	33520	1	14567
32921	33520	1	14568
33520	33821	1	14569
35198	35255	1	14570
33776	33919	1	14571
33042	33919	1	14572
33919	34580	1	14573
33023	33657	1	14574
33323	33657	1	14575
33657	34661	1	14576
34354	34731	1	14577
33932	34747	1	14578
34363	34747	1	14579
34747	34731	1	14580
34731	34661	1	14581
34661	34580	1	14582
34580	34996	1	14583
34405	34470	1	14584
34337	34132	1	14585
34309	33969	1	14586
33780	33969	1	14587
33969	34132	1	14588
34132	34281	1	14589
33701	34281	1	14590
34281	34470	1	14591
34470	35329	1	14592
38422	39216	1	14593
38271	38421	1	14594
37664	37921	1	14595
37273	37739	1	14596
37328	37739	1	14597
37739	37921	1	14598
37921	38421	1	14599
38421	38653	1	14600
37258	38097	1	14601
36578	37025	1	14602
36038	36379	1	14603
35983	36379	1	14604
36379	36328	1	14605
36160	36193	1	14606
36166	36774	1	14607
36628	37234	1	14608
36796	37871	1	14609
39252	39613	1	14610
38936	39613	1	14611
39613	39736	1	14612
38003	38713	1	14613
38060	38713	1	14614
38713	38930	1	14615
37452	38524	1	14616
36737	38524	1	14617
38524	39133	1	14618
37788	38711	1	14619
37427	38178	1	14620
36442	36588	1	14621
35454	36068	1	14622
34926	36068	1	14623
36068	36588	1	14624
36588	36984	1	14625
36954	36984	1	14626
36984	38064	1	14627
37455	38064	1	14628
38064	38178	1	14629
38178	38711	1	14630
38711	38858	1	14631
38858	39133	1	14632
39133	38930	1	14633
38930	39284	1	14634
39291	39331	1	14635
39594	39331	1	14636
39331	39284	1	14637
39284	39736	1	14638
41722	41863	1	14639
41449	41863	1	14640
41863	42119	1	14641
41086	41267	1	14642
41107	41267	1	14643
41267	41479	1	14644
40821	40816	1	14645
39465	40144	1	14646
39712	40144	1	14647
40144	40156	1	14648
39561	40056	1	14649
40084	40617	1	14650
39738	40320	1	14651
39636	40320	1	14652
40320	41206	1	14653
38831	40289	1	14654
38604	40001	1	14655
38394	38985	1	14656
38295	38909	1	14657
37261	37459	1	14658
37459	37625	1	14659
37625	37792	1	14660
37297	37792	1	14661
37792	38444	1	14662
38419	38444	1	14663
38444	38909	1	14664
38909	38985	1	14665
38985	39455	1	14666
39160	39455	1	14667
39455	40001	1	14668
40001	40289	1	14669
40289	40853	1	14670
39983	40853	1	14671
40853	41678	1	14672
40052	40746	1	14673
39819	40202	1	14674
39837	40202	1	14675
40202	40746	1	14676
40746	41072	1	14677
40686	41072	1	14678
41072	41678	1	14679
41678	41817	1	14680
41817	41927	1	14681
41927	42504	1	14682
36276	36547	1	14683
33959	35080	1	14684
33811	33450	1	14685
33938	33376	1	14686
33459	33376	1	14687
33376	33450	1	14688
33450	33755	1	14689
33038	33755	1	14690
33755	33762	1	14691
32974	32997	1	14692
32814	32997	1	14693
32997	33762	1	14694
33762	33814	1	14695
32983	33814	1	14696
33814	34212	1	14697
33648	33512	1	14698
33789	33512	1	14699
33512	33803	1	14700
33803	33865	1	14701
34763	35314	1	14702
34604	35645	1	14703
34973	35645	1	14704
35645	36140	1	14705
40225	40069	1	14706
39512	39694	1	14707
39485	39210	1	14708
38704	39210	1	14709
39210	39487	1	14710
38768	39179	1	14711
38348	38194	1	14712
37415	38194	1	14713
38194	38206	1	14714
37285	37495	1	14715
36830	37567	1	14716
37886	38033	1	14717
37952	38951	1	14718
38510	38953	1	14719
35649	36364	1	14720
34673	35119	1	14721
34499	35119	1	14722
35119	36200	1	14723
36200	36378	1	14724
34752	35697	1	14725
33950	35077	1	14726
34512	35077	1	14727
35077	35697	1	14728
35697	35800	1	14729
34498	35800	1	14730
35800	36482	1	14731
34326	35491	1	14732
34543	35491	1	14733
35491	36307	1	14734
35730	36307	1	14735
36307	36482	1	14736
36482	36981	1	14737
33984	36084	1	14738
35180	36084	1	14739
36084	36981	1	14740
36981	37008	1	14741
37008	37175	1	14742
36097	36556	1	14743
36042	36556	1	14744
36556	37481	1	14745
37223	38141	1	14746
38950	38582	1	14747
38945	38619	1	14748
39173	38619	1	14749
38619	38595	1	14750
39001	38736	1	14751
38630	38736	1	14752
38736	38647	1	14753
38522	38398	1	14754
38671	38333	1	14755
37509	38333	1	14756
38333	38268	1	14757
37161	38268	1	14758
38268	38305	1	14759
38305	38398	1	14760
38398	38647	1	14761
38647	38572	1	14762
36754	37632	1	14763
36233	37632	1	14764
37632	37982	1	14765
37457	37982	1	14766
37982	38039	1	14767
37492	38039	1	14768
38039	38572	1	14769
38572	38574	1	14770
38005	38574	1	14771
38574	38595	1	14772
38595	38582	1	14773
38582	38611	1	14774
39639	39484	1	14775
38920	38696	1	14776
38119	38662	1	14777
38081	38662	1	14778
38662	38650	1	14779
38154	38613	1	14780
38006	38167	1	14781
37760	37650	1	14782
37272	37650	1	14783
